DC00049;YX-GN125-BATTERIE BLANDE NOV /YX-12N9-BS干荷半免维护电池;6只/件;电池;只;6000
DC00063;SV-HJ110-3-BATTERIE/ SV-YT4L-BS干电池-黑;10只/件;电池;只;6000
DC00064;SV-CD110-BATTERIE-BLINDE-NOIR SV-12N5A-BS干电池-黑;10只/件;电池;只;7000
DC00065;SV-GN125-BATTERIE-BLINDE-NOV SV-12N9A-BS干电池-黑;8只/件;电池;只;8500
DC00070;YX-HJ150-22-BATTERIE /YX-YTX7L-BS干荷半免维护电池;10只/件;电池;只;7000
DC00082;YX-AP200-BATTERIE-BLINDE-NOIR/YX-12V28A干电池;2个/件;电池;个;11000
DC00084;SV-YTX9-BATTERIE-BLINDE-NOVO干荷半免维护电池;6只/件;电池;只;8000
DC00085;HC-CD110-BATTERIE-ACIDE  /HC-12N5A-3B水电池;6个/件;电池;只;4250
DC00086;HC-GN125-BATTERIE ACIDE /HC-12N9A-4B水电池;6个/件;电池;只;5250
DC00087;HC-HJ110-3-BATTERIE-BLINDE/HC-YT4L-BS干电池-黑;10个/件;电池;只;3500
DC00088;HC-CD10-BATTERIE BLINDE /HC-12N5A-BS干电池-黑;10个/件;电池;只;4300
DC00089;HC-GN125-BATTERIE BLINDE/HC-12N9A-BS干电池-黑;8个/件;电池;只;5300
DC00091;YX-12V100AH BATTERIE-BLINDE-NOIR/12V100AH免维护汽车电池;1套/件;电池;套;51000
DC00092;AL-HJ110-3-BATTERIE-BLINDE/AL-MF-YT4L-BS干电池;10个/件;电池;个;7000
DC00093;AL-CD110-BATTERIE-BLINDE/AL-MF-12N5L-BS干电池;8只/件;电池;只;6500
DC00094;AL-HJ150-22-BATTERIE-BLINDE/AL-MF-YTX7L-BS干电池;6只/件;电池;只;9000
DC00096;AL-GN125-BATTERIE-BLINDE/AL-MF-12N9-BS干电池;6只/件;电池;只;9000
DC00097;AL-GN125-BATTERIE-BLINDE PETIT/AL-MF-12N7BL-BS干电池;6只/件;电池;只;9000
DC00098;AL-CD110-BATTERIE-ACIDE/AL-12N5-3B水电池;8只/件;电池;只;6000
DC00099;AL-GN125-BATTERIE-ACIDE-PETIT/ AL-12N7-4B水电池;6只/件;电池;只;7500
DC00101;AL-MF-12N7-BS BATTERIE-BLINDE AL-MF-12N7-BS干电池;6只/件;电池;只;7500
DC00103;"HC-12N6.5A BATTERIE-BLINDE 	 HC-12N6.5A干电池";10只/件;电池;只;4800
DC00104;SV-HJ150-22-BATTERIE BLINDE/SV-MF-YTX7L-BS干电池;6个/件;电池;个;8000
DJ00003;EV-GN125-PHARE/EV-GN125大灯;20只/件;灯具;只;2080
DJ00004;YX-GN125-PHARE /YX-GN125大灯;20只/件;灯具;只;2500
DJ00007;AP200-PHARE/ AP200大灯;20只/件;灯具;只;4500
DJ00012;YX-ALOBA-FEU ROUGE /YX-ALOBA尾灯;50只/件;灯具;只;1250
DJ00014;YX-SANYA125-8-FEU ROUGE /YX-SY125-8尾灯;30只/件;灯具;只;2400
DJ00027;AP200-CASQUE PHARE/AP200大灯罩;20只/件;灯具;只;4500
DJ00030;X-1-VERRE PHARE-X-1大灯玻璃-新款;40只/件;灯具;只;1000
DJ00031;GN125-VERRE PHARE/GN125大灯玻璃;100只/件;灯具;只;250
DJ00041;YX-YOROBO-PHARE /YX-YOROBO大灯;20只/件;灯具;只;4500
DJ00048;YX-AP125-FEU-ROUGE /YX-美式太子尾灯;30只/件;灯具;只;2500
DJ00049;EV-SY125-8FEU ROUGE  EV-美式太子尾灯;30个/件;EV;个;2400
DJ00051;EV-CG125-PHARE LED(6 AMPLOU) /EV-CG125LED大灯（六珠）;30只/件;灯具;只;3000
DJ00052;YX-GN125-PHARE LED(6 AMPLOU)/YX-GN125LED大灯总成-6珠;20只/件;灯具;只;3000
DJ00055;GN125-PORT PHARE /GN125大灯头-灯泡安装座;1000条/件;灯具;条;
DJ00057;YX-CG125-PHARE LED 6  /YX-CG125LED大灯（六珠）;20只/件;灯具;只;
DJ00090;X-1 VERRE-PHARE 新款 X-1大灯玻璃-新款;40个/件;灯具;个;1000
DJ0063;EV-ALOBA AP125-30-PHARE-LED/EV-ALOBA大灯-LED;20只/件;灯具;只;3000
DJ0064;X-1-PHARTE/X-1大灯;20只/件;灯具;只;4500
DJ0075;YX-SANYA-8-PHARE /YX-美式太子大灯;20个/件;灯具;个;3000
DJ0081;X-1-PHARE NOV/ X-1大灯-新款;20只/件;灯具;只;4000
DJ0088;YX-YBR125-PHARE /YBR125大灯;20只/件;YBR配件;只;2500
DJ0092;YX-SY125-8CLIGNOTANT(PREMIERE)YX-SY125-8转向灯-1等;180只/件;灯具;只;375
DJ0094;YX-ALOBA-CLIGNOTANT(BLANC)/YX-ALOBA转向灯-白色;180只/件;灯具;只;375
DJ0096;YX-ALOBA-CLIGNOTANT(LED)/YX-ALOBA转向灯-LED;240只/件;灯具;只;375
DJ0122;CG125-FEU ROUGE/CG125尾灯;30只/件;灯具;只;2000
DJ0126;EV-ALOBA-CLIGNTANT-(JAUNE)  /EV-ALOBA转向灯-橙色;180只/件;EV;只;350
DJ0127;YX-GN125-FEU ROUGE/YX-GN125尾灯;20只/件;灯具;只;2250
DJ0132;YX-CG125-CLIGNOTANT/YX-CG125转向灯;180只/件;灯具;只;375
DJ0140;YX-ALOBA-CLIGNOTANT(JAUNE)/YX-ALOBA转向灯-橙色;180只/件;灯具;只;375
DJ0151;AP200-FEU ROUGE /AP200尾灯;60付/件;灯具;付;2500
DJ0152;YX-CG125-PHARE /CG125大灯;30只/件;灯具;只;2300
DJ0154;YX-AP175-PHARE /AP175大灯;20只/件;灯具;只;4500
DJ0156;YX-CG125-CLIGNOTANT LED/CG125转向灯LED-白;120只/件;灯具;只;600
DJ0157;YX-AP150-20-PHARE/ AP150-20大灯-带帽檐;20只/件;灯具;只;2800
DJ0157（停用）;YX-AP150-20-PHARE/ AP150-20大灯-带帽檐（停用）;30只/件;灯具;只;3500
DJ0164;EV-SANSY125-PHARE /EV-美式太子大灯;20只/件;灯具;只;2400
DJ0165;AP150-20-FEU-ROUGE/ AP150-20尾灯;20只/件;灯具;只;2900
DJ0167;YX-AP150-20 CLIGNTANT / YX-AP150-20转向灯;180只/件;灯具;只;500
DJ0168;YX-01-CLIGNOTANT 转向灯ZXD-01 常亮;250付/件;灯具;付;500
DJ0169;YX-02-CLIGNOTANT 转向灯ZXD-02 常亮+7彩闪光;250付/件;灯具;付;500
DJ0171;YX-04-CLIGNOTANT -转向灯ZXD-04 流水闪光;200付/件;灯具;付;650
DJ0172;YX-05-CLIGNOTANT -转向灯ZXD-05 日行灯+常亮;100付/件;灯具;付;1000
DJ0173;YX-08-ANTI-BROUILLARD /YX-镜前灯BYL-RL/DC12V 1W常亮+闪光;50付/件;灯具;付;1100
DJ0174;YX-09-ANTI-BROUILLARD  /YX-镜前灯BYL-RL-06/DC12V 1W常亮+闪光;50付/件;灯具;付;1000
DJ0176;YX-11-ANTI-BROUILLARD 镜前灯XYS-06-TJ;100只/件;灯具;付;500
DJ0177;YX-12-ANTI-BROUILLARD 风车灯FZ-FHL-10CM;250只/件;灯具;付;500
DJ0178;YX-13-ANTI-BROUILLARD 风车灯FZ-FHL-NEW-10CM;250只/件;灯具;付;550
DJ0179;YX-14-ANTI-BROUILLARD 风车灯FZ-GTH-10CM;250只/件;灯具;支;550
DJ0180;YX-15-AMPOULE 水晶大灯泡SXG-YX;50只/件;灯具;只;4500
DJ0181;YX-16-ANTI-BROUILLARD /YX-镜前灯KMM-SL-5D/塑件3W;50只/件;灯具;只;1500
DJ0183;YX-06-ANTI-BROUILLARD /YX-镜前灯BYL-RL/DC12V 0.5W常亮;100付/件;灯具;付;880
DJ0184;YX-07-ANTI-BROUILLARD /YX-镜前灯BYL-RL-06/DC12V 0.5W常亮;100付/件;灯具;付;800
DJ0188;YX-NEO125 PHARE/ YX-NEO125大灯;20个/件;灯具;个;7000
DJ0189;TVS180-PHARE CPT  BLAN-TVS180大灯+大灯罩-白色;10只/件;灯具;只;
DJ0190;TVS180-PHARE CPT  ROUGE-TVS180大灯+大灯罩-红色;10只/件;灯具;只;
DJ0191;GN-PHARE/M-GN125大灯;20只/件;灯具;只;
DJ0207;TVS180-PHARE COMPLET-NOIR /TVS180大灯总成-黑色;4个/件;灯具;个;15000
DJ0208;TVS180-PHARE CAMPLET-BLAN /TVS180大灯总成（大灯+大灯罩）-白色;4个/件;灯具;个;15000
DJ0209;TVS180-PHARE COMPLET-ROUGE /TVS180大灯总成（大灯+大灯罩）-红色;4个/件;灯具;个;15000
DJ0210;TVS180-CASQUE PHARE /TVS180大灯罩（单）-黑色;25只/件;灯具;只;4500
DJ0215;HJ110-3-VERRE PHARE / HJ110-3大灯玻璃;50个/件;灯具;个;1500
DJ0217;YX-ALOBA VERRE DE CLIGNOTANT-ORANGE /YX-ALOBA转向灯壳-黄;900个/件;灯具;个;450
DJ0221;DF150-PHARE COMPLET (NOIRE)/DF150大灯总成（黑色）;5个/件;灯具;个;22500
DJ0222;DF150 VERRE PHARE DF150大灯玻璃;50个/件;灯具;个;2500
DJ0225;YX-X-1 FEU-ROUGE/ YX-X-1尾灯-新款（LED);30个/件;灯具;个;2050
DJ0227;YX-ALOBA-CLIGNOTANT-ROUGE(PREMIERE)ALOBA转向灯-橙色-1等;180只/件;灯具;只;
DJ0231;"DR190 PHARE+CASQUE-NOIRE 	 DR190大灯总成（大灯+头罩）-黑色";5个/件;灯具;个;75000
DJ0232;"DR190 PHARE+CASQUE-BLEU 	 DR190大灯总成（大灯+头罩）-蓝色";5个/件;灯具;个;75000
DJ0233;"DR190 PHARE+CASQUE-ROUGE 	 DR190大灯总成（大灯+头罩）-红色";5个/件;灯具;个;75000
DJ0234;"DR190 PHARE+CASQUE-BLANC 	 DR190大灯总成（大灯+头罩）-白色";5个/件;灯具;个;75000
DJ0235;"DR190 VERRE-PHARE 	 DR190大灯玻璃";50个/件;灯具;个;7000
DJ0236;CG125-PHARE LED/CG125LED大灯（六珠）;50只/件;灯具;只;653
DJ0237;YX-ZXD-19转向灯-流水款（四色混装）;100付/件;灯具;付;
DJ0238;HJ125-8-PHARE/M-美式太子大灯;20只/件;灯具;只;
DJ0240;ALOBA-CLIGNOTANT((DEUXIEME))ALOBA转向灯-2等;100只/件;灯泡;只;350
DJ0241;SY125-8CLIGNOTANT(DEUXIEME)/SY125-8转向灯-2等;100只/件;灯泡;只;350
DJ0244;CG125 CLIGNOTANI  CG125转向灯;100个/件;灯具;个;350
DL00003;EV-X-1-INSTALLATION EV-X-1主线束-外星人;50条/件;主线束;条;2500
DL00004;YX-GN125-INSTALLATION(AP)/YX-GN125主线束-AP;50条/件;主线束;条;2500
DL00005;YX-GN125-INSTALLATION YX-GN125主线束-SANLI;50条/件;主线束;条;2250
DL00006;YX-X-1-INSTALLATION/ YX-X-1主线束-外星人;50条/件;主线束;条;2400
DL00007;EV-ALOBA-INSTALLATION/EV-ALOBA主线束;50条 /件;主线束;个;2750
DL00008;YX-ALOBA-INSTALLATION /YX-ALOBA主线束;50条/件;主线束;条;2500
DL00012;YX-SY125-8-INSTALLATION/YX-SY125-8主线束;50条/件;主线束;条;2500
DL00016;YX-HJ125-8-INSTALLATION  /YX-HJ125-8主线束;50条/件;HJ125-8;条;2500
DNP0003;AP125-BAVETTE DURE /挡泥皮硬壳-AP;100付/件;档泥皮;付;500
DNP0007;SY125-BAVETTE DURE /SY硬壳挡泥皮;100付/件;档泥皮;付;500
DQ00001;YX-BOIT-CLIGNOTANT-SOUN /YX-蜂鸣闪光器;500只/件;电器件;只;250
DQ00003;YX-BOIT-CLIGNOTANT-NO-SOUN /YX-无峰鸣闪光器;500只/件;电器件;只;190
DQ00005;YX-CD110-CDI /YX-CD110点火器-5线;100只/件;电器件;只;450
DQ00007;YX-CG125-CDI /YX-CG125点火器;100只/件;电器件;只;450
DQ00008;EV-CG125-CDI EV-CG125点火器;100只/件;电器件;只;450
DQ00017;YX-CG125-CHARGEUR-SL/ YX-CG125整流器大插-SL;100只/件;电器件;只;900
DQ00019;YX-CG125-CHARGEUR-AP/ YX-CG125整流器小插-AP;100只/件;电器件;只;900
DQ00020;EV-CG125 CHARGEUR-AP  EV-CG125整流器小插-AP;100个/件;EV;个;900
DQ00034;YX-AP200-CDI /YX-AP200点火器;100个/件;电器件;个;1800
DQ00035;YX-AP200-CHARGEUR /YX-AP200整流器;100个/件;电器件;个;2000
DQ00036;YX-CG125-H T BOBINE /YX-CG125高压包;100只/件;电器件;只;700
DQ0045;X-1-CHARGEAR 5FIL/YX-X-1整流器-五线;100只/件;电器件;只;
DQ0052;YX-CG125-CONTACTEUR/ YX-CG125继电器-带线;100只/件;电器件;只;750
DQ0060;YX-CG125-UENUMERIQ /YX-CG125档显开关;200条/件;电器件;条;450
DQ0062;YX-AP150-20-CHARGEUR /YX-AP150-20整流器;100只/件;电器件;只;1750
DQ0070;YX-TVS180-CHARGEUR /YX-TVS180整流器;100只/件;电器件;只;1500
DQ0071;YX-TVS180-CDI / TVS180点火器;100个/件;电器件;个;3500
DQ0072;YX-KTM110-TELE COMMMMANDE/ KTM110防盗器;50套/件;其他;套;3500
DQ0073;YX-ALOBA-TELE COMMANDE /ALOBA防盗器;50套/件;其他;套;3500
DQ0076;YX-NEO125 CDI YX-NEO125点火器;100个/件;电器件;个;3000
DQ0077;YX-NEO125 CHARGEUR YX-NEO125整流器;100个/件;电器件;个;1500
DQ0082;SV HJ150-9 CDI /SV-HJ150-9点火器;50个/件;电器件;个;6000
DQ0083;SV HJ150-22 CDI /SV-HJ150-22点火器;50个/件;电器件;个;6000
DQ0090;CG125-CHARGEUR-AP/M-CG125整流器小插-AP;100只/件;电器件;只;
DQ0095;SV-DR190 CDI  SV-DR190点火器;100只/件;电器件;只;30000
DXC0001;YX-CD110-PT-PION/ YX-CD110小齿428-14T-2个螺丝孔;200个/件;大小齿;个;250
DXC0003;YX-GN125-PETIT PION/YX-GN125小齿428-15t;200个/件;弹簧、螺丝、支架;个;250
DXC0015;YX-X-1 PT-PION/ YX-X-1小齿428-14t-2个螺丝孔带挖槽-KTM;200个/件;大小齿;个;250
DXC0101;EV-CGL-DEMI-TRAMSMISSION EV-CGL大小齿插卡-41T;25付/件;大小齿;付;1250
DXC0106;DEMI-TRAMSMISSION-POMPE EV-GN125大小齿插卡-凸;25套/件;EV;套;1250
DXC0107;YX-GN125-DEMI-TRAMSMISSION-POMPE YX-GN125大小齿插卡-凸;25付/件;大小齿;付;1250
DXC0112;DEMI-TRAMSMISSION EV-X-1大小齿插卡;25套/件;EV;套;1150
DXC0113;YX-X-1-DEMI-TRAMSMISSION YX-X-1大小齿插卡;25付/件;大小齿;付;1300
DXC0116;EV-GN125-DEMI-TRAMSMISSION-PLAT EV-GN125大小齿插卡-平;25付/件;大小齿;付;1176
DXC0117;YX-GN125-DEMI-TRAMSMISSION YX-GN125大小齿插卡-平;25付/件;大小齿;付;
DXC0165;YX-CGL-DEMI-TRAMSMISSION YX-CGL大小齿插卡;25付/件;大小齿;付;1250
DXC0210;YX-GN125-PETIT PION+ECO/YX-GN125小齿428-15T-2个螺丝孔+螺丝锁片;200个/件;弹簧、螺丝、支架;个;275
DXC0211;YX-HLX125 DEMI-TRAMSMISSION/YX-HLX125大小齿插卡;25套/件;套链;套;2000
EN016;EV-EN125 CLE-SIMPLE  EV-EN125电门锁;50个/件;锁具;个;1500
EXT003;SV-EXT150 PIT CHAINE-96L /SV EXT150 时规链-2*3-96L;200条/件;时规链;条;1500
FDJ0002;KTM-BLOCK-MOTEUR /KTM发动机;1台/件;发动机;台;90000
FDJ0003;YX-CG125-BLOCK-MOTEUR /YX-CG125发动机;1台/件;发动机;台;110000
FDJ0004;YX-CG150-BLOCK-MOTEUR /YX-CG150发动机;1台/件;发动机;台;125000
FDJ0005;YX-ALOBA-BLOCK-MOTEUR /YX-ALOBA发动机;1台/件;发动机;台;115000
FDJ0009;YX-CG200-BLOCK-MOTEUR /YX-CG200发动机;1台/件;发动机;台;137500
FDJ0011;ALOBA-CARTER DE BLOC COMPLET/ALOBA曲轴箱体-带轴承;4个/件;发动机;个;19000
FDJ0015;YX-AP200-BLOCK-MOTEUR EUO/YX-AP200发动机-水冷+化油器;1台/件;发动机;台;160000
FDJ0024;YX-AP175-BLOCK-MOTEUR /YX-LX175发动机+化油器;1台/件;发动机;台;135000
FDJ0032;YX-CG150-CARTER DE BLOC COMPLET/CG150曲轴箱体+轴承;4套/件;发动机;套;21000
FDJ0036;SY125-BLOCK-MOTEUR /SY125发动机-香槟金+化油器;1台/件;发动机;台;135000
FDJ0037;SY125-8-CARTER COTE EMBRAYAGE /SY125发动机右边盖-离合器大盖;20只/件;发动机;只;6000
FDJ0038;SY125-8-CARTER COTE BOBINE/ SY125发动机左边盖-磁电机盖;24只/件;发动机;只;5000
FDJ0044;YX-CG125-CARTER DE BLOC COMPLET/CG125曲轴箱体+轴承;4套/件;发动机;套;19000
FDJ0056;KTM-CARTER DE BLOC COMPLET/KTM发动机曲轴箱体;12套/件;发动机;套;17000
FDJ0062;ALOBA-CARTER DE BLOC COMPLET/ ALOBA曲轴箱体-带轴承;4套/件;发动机;套;19000
FDJ0065;YX-AP150-20A-BLOCK-MOTEUR/AP150-20A发动机+化油器;1台/件;发动机;台;145000
FDJ0066;YX-AP150-20-BLOCK-MOTEUR/YX-AP150-20发动机+化油器;1台;发动机;1个/件;130000
FDJ0069;YX-HJ125-8 BLOCK-MOTEUR/ YX-HJ125-8发动机+化油器;1台/件;发动机;套;132500
FDJ0076;KTM CARTER VILBREQUIN+ROULEMENT /KTM发动机曲轴箱体+4轴承;8套/件;曲轴;套;17000
FDJ0077;CG150 CARTER COMPLET /CG150曲轴箱体+轴承;4套/件;曲轴;套;17000
FDJ0078;ALOBA-CARTER DE BLOC COMPLET/ALOBA曲轴箱体+轴承;4套/件;发动机;套;19000
FDJ0079;CG125 CARTER COMPLET/CG125曲轴箱体+轴承;4只/件;曲轴;个;17000
FDJ0241;HJ150-22-CAPOT BLOCK (NOIRE)/HJ150-22发动机护罩（黑色）;50个/件;覆盖件;个;5500
FGJ0003;ALOBA-CASQUE-PHARE-NOIRE / ALOBA头罩-黑;50个/件;覆盖件;个;750
FGJ0006;ALOBA-SUPPORT FEU ROUGE COMPLET (NOIRE)/ALOBA后围裙+灯-黑;20个/件;覆盖件;个;2750
FGJ0007;ALOBA-SUPPORT FEU-ROUGE COMPLET (ROUGE)/ALOBA后围裙+灯-红;20个/件;覆盖件;个;2750
FGJ0008;GN125-CAPOT BATTERIE (NOIR)/YX-GN125侧盖-黑;30个/件;覆盖件;个;1600
FGJ0009;GN125-CAPOT BATTERIE (ROUGE)YX-GN125侧盖-红;30个/件;覆盖件;个;1600
FGJ0013;ALOBA-CAPOT BATTERIE (ROUGE)/ALOBA侧盖-红;30付/件;覆盖件;付;1600
FGJ0014;ALOBA-CAPOT-BATTERIE(NOIRE)/ALOBA侧盖-黑;30付/件;覆盖件;付;1600
FGJ0016;CG125-CAPOT BATTERIE (NOIR)CG125侧盖-黑;30付/件;覆盖件;付;1600
FGJ0017;CG125 CAPOT-ROUGE  CG125侧盖-红;30付/件;覆盖件;付;1750
FGJ0017-1;SY125-10-CAPOT BATTERIE-(ROUGE)/SY125-10侧盖 红;30付/件;覆盖件;付;1600
FGJ0022;ALOBA-PORT-BAGAGE-NOIRE/ALOBA后货架--黑漆;10个/件;保险杠、货架;个;4000
FGJ0023;ALOBA-PORT-BAGAGE-BLANC / ALOBA后货架-镀铬;10个/件;保险杠、货架;个;4000
FGJ0024;ALOBA-PORT-BAGAGE-NOIRE-PLASTIQUE-ALOBA后货架-塑料黑色;10个/件;保险杠、货架;个;4250
FGJ0026;GN125-GARDE BOUT ARR/GN125后泥板;50个/件;覆盖件;个;2250
FGJ0030;GN125-GARDE BOUT AV/GN125前泥板;50个/件;覆盖件;个;2200
FGJ0030（停用）;GN125-GARDE BOUT AV/GN125前泥板（停用）;20个/件;覆盖件;个;2200
FGJ0031;X-1-GARDE BOUE AV/X-1前泥板;20个/件;覆盖件;个;2250
FGJ0037;SY125-10CG PORT BAGAGE /SY125-10后货架;12个/件;保险杠、货架;个;3800
FGJ0038;SY125-8-PORT BAGAGE /SY125-8后货架;18只/件;保险杠、货架;只;4000
FGJ0046;ALOBA-CASQUE-ROUGE/ALOBA头罩-枣红;50个/件;覆盖件;个;750
FGJ0057;CG125-PORT BAGAGE CG125王单层后货架;12个/件;保险杠、货架;个;4000
FGJ0064;X-1-CAPOT BLOCK NOVO/X-1发动机护罩-新款;40付/件;覆盖件;付;2000
FGJ0076;CG125-CAPOT BATTERIE(BLUE)/CG125侧盖-蓝色;30付/件;覆盖件;付;1600
FGJ0082;SY125-8-CAPOT BATTERIE (ROUGE)/SY125-8侧盖-枣红;30付/件;覆盖件;付;1600
FGJ0083;SY-125-8-CAPOT BATTERIE(NOIR)/SY125-8侧盖-黑;30付/件;覆盖件;付;1600
FGJ0092;X-1-GARDE BOUE AV NOVO/X-1前泥板-新款;30个/件;覆盖件;只;2000
FGJ0103;YX-GN125-PORT PATIN CPT GN后鼓盖总成;40套/件;前后轮;套;
FGJ0128;HJ110-3-PHASSADE (BLEU)/HJ110-3覆盖件-蓝色;1套/件;覆盖件;套;48000
FGJ0129;HJ110-2-PHASSADE-(NOIR)/HJ110-2覆盖件-黑色;2套/件;覆盖件;套;35000
FGJ0132;HJ110-3-PHASSADE GRIS  / HJ110-3覆盖件-银白色;2套/件;灯具;套;48000
FGJ0152;X-1-PHASSADE CPT-(ROUGE)/X-1全车覆盖件-红色-新款;1套/件;覆盖件;2套/件;35000
FGJ0153;X-1-PHASSADE CPT-(BLEU)/X-1全车覆盖件-蓝色-新款;1套/件;覆盖件;套;35000
FGJ0154;AP150-GARDE BOUE AV/AP150前泥板;30个/件;覆盖件;个;3000
FGJ0155;KTM-PHASSADE BLEU KTM110覆盖件-泰本田-蓝色;1套/件;覆盖件;套;35000
FGJ0164;ALOBA-GARDE-BOUE-AV-(NOIRE)/ALOBA前泥板-黑;30个/件;覆盖件;个;1500
FGJ0165;ALOBA-GARDE-BOUE-AV-ROUGE / ALOBA 前泥板-红;30个/件;档泥皮;个;1500
FGJ0185;AP150-CAPOT BATTERIE (BLEU)/AP150-20侧盖-蓝色;10付/件;覆盖件;付;6000
FGJ0188;HAOJIN150-9  CAPOT  /HAOJIN150-9侧盖;30付/件;覆盖件;付;4000
FGJ0203;X-1-PHASSADE CPT-(NOIR)/X-1全车覆盖件-黑色-新款;1套/件;覆盖件;套;35000
FGJ0204;X-1-PHASSADE CPT-(GRIS)/X-1全车覆盖件-灰色-新款;1套/件;覆盖件;套;35000
FGJ0207;KTM110-PHASSADE (NOIR)/KTM110全车覆盖件-泰本田-黑色;1套/件;覆盖件;套;35000
FGJ0208;KTM110-PHASSADE (GRIS)/KTM110全车覆盖件-泰本田-灰色;1套/件;覆盖件;套;35000
FGJ0210;POWEK前泥板-蓝色;30只/件;档泥皮;只;
FGJ0213;NEO125 CASQUE PHARE/ NEO125大灯罩;50只/件;灯具;只;4000
FGJ0214;NEO125 -CASQUE COMPTEUR /NEO125仪表罩;25付/件;覆盖件;付;2500
FGJ0229;ALOBA-GARDE BOUE ARR /ALOBA后泥板+反光片;30个/件;覆盖件;个;1500
FGJ0231;ALOBA-SUPPORT FEU ROUGR-NOIR-SIMPLE/ALOBA后围裙-黑-单;25只/件;覆盖件;只;2750
FGJ0238;YX GN-GARDE-BOUE-AV(ORGNAL)/GN125前泥板-好质量;20个/件;覆盖件;个;3500
FGJ0239;YX-GN-GARDE-BOUE-ARR (ORGNAL) /GN125后泥板-好质量;20个/件;覆盖件;个;3500
FGJ0244;TVS180-GARDE BOUE AV (NOIR)/TVS180前泥板-黑色;20只/件;覆盖件;只;5000
FGJ0245;TVS180-GARDE BOUE AV (BLANC)/TVS180前泥板-白色;20个件;覆盖件;个;5000
FGJ0246;SY125-10-CAPOT-(NOIR)/SY125-10侧盖-黑;30付/件;覆盖件;付;1600
FGJ0247;SY125-10-CAPOT-ROUGE/SY125-10侧盖-枣红;30付/件;覆盖件;付;1600
FGJ0248;SY125-10 CAPOT-BLEU  SY125-10侧盖-蓝;30个/件;覆盖件;个;1700
FGJ0249;X-1-CAPOT BLOCK/X-1发动机护罩-新款;40付/件;覆盖件;个;2000
FGJ0251;"DR190 GARD-BOUE-AV-NOIRE 	 DR190前泥板-黑色";20个/件;档泥皮;个;12000
FGJ0252;"DR190 GARD-BOUE-AV-BLEU 	 DR190前泥板-蓝色";20个/件;档泥皮;个;12000
FGJ0253;"DR190 GARD-BOUE-AV-ROUGE 	 DR190前泥板-红色";20个/件;档泥皮;个;12000
FGJ0254;"DR190 GARD-BOUE-AV-BLANC 	 DR190前泥板-白色";20个/件;档泥皮;个;12000
FGJ0255;AP150-20A-CAPOT DE BATTERIE/ AP150-20A侧盖;10付/件;覆盖件;付;6000
FGJ0264;POWEK前泥板-黑色;30只/件;档泥皮;只;
FGJ1001;ROYAL150-PORT BAGAGE-ROYAL150后货架;10只/件;保险杠、货架;只;4500
FGJ1002;"SY125-8 PORT BAGAGE 	 SY125-8后货架";18只/件;保险杠、货架;只;4250
FXZ0003;YX-GN125-SUPORT GUIDON /YX-GN125上连板+镀铬球头螺栓;50套/件;方向柱;套;2000
FXZ0004;YX-GN125-DIRECTION GN125-方向柱GN32-下连板;5套/件;方向柱;套;3000
FXZ0008;X-1-DIRECTION/X-1方向柱;10只/件;方向柱;只;4500
FXZ0013;KTM110-DIRECTION-KTM110方向柱-下联板;20只/件;方向柱;只;4500
FXZ0014;YX-ALOBA-SUPORT GUIDON ALOBA上连板-GS30;50只/件;方向柱;只;2000
FXZ0015;ALOBA-DIRECTION /ALOBA方向柱-GS30-下连板;20只/件;方向柱;只;3000
FXZ0016;GN125-DIRECTION GN125方向柱GN32-下连板;20只/件;方向柱;只;3000
FXZ0018;HJ110-2-DIRECTION-HJ110-2方向柱-下联板;10只/件;方向柱;只;5000
FXZ0020;X-1-DIRECTION /X-1方向柱-新款;10只/件;方向柱;只;4500
FXZ0021;POWEK DIRECTION  POWEK方向柱/下连板;10个/件;方向柱;个;4000
FXZ0025;"NEO125 DIRECTION 	 NEO125方向柱/下连板";10个/件;方向柱;个;12000
FXZ0026;SV HJ150-9SUPORT GUIDON/ SV-HJ150-9上联板;30个/件;方向柱;个;3500
FXZ0027;ALOBA-DIRECTION/ALOBA方向柱/下连板-GS30;20个/件;其他;个;3000
GTZC002;YX-CG125 CULASSE-CPT-BLANC /YX-CG125缸头总成;8套/件;缸头总成;套;12500
GTZC003;YX-CG150-CULASSE-CPT-BLANC /YX-CG150缸头总成;8套/件;缸头总成;套;12000
GTZC006;YX-ALOBA-CULASSE-CPT/YX-ALOBA缸头总成-方缸头-黑;8套/件;缸头总成;套;22000
GTZC007;YX-AP200-CULASSE-CPT /YX-AP200缸头总成-宗申200-水冷;8套/件;缸头总成;套;23000
GTZC011;YX-CG200-CULASSE-CPT /YX-CG200缸头总成;8套/件;缸头总成;套;12229
GTZC017;EV-CG250-CULASSE SIMPLE /EV-CG250缸头-单;8只/件;套缸;只;14000
GTZC021;YX-CD110-CULASSE-CPT/ YX-CD110缸头总成-长;12套/件;缸头总成;套;9500
GTZC026;YX-AP150-20-CULASSE-CPT /YX-AP150-20缸头总成;8套/件;缸头总成;套;13000
GTZC042;CD110-CULASSE-CPT/M-CD110缸头总成-长;12套/件;缸头总成;套;
GTZC045;SY125-8-CULASSE COMPLET/SY125-8缸头总成 金色;8个/件;缸头总成;只;14000
GTZC047;YX-HJ125-8CULASSE-CPT  YX-HJ125-8缸头总成;8套/件;缸头总成;套;15000
